NameTH	NameEN	LastNameTH	LastNameEN	DepartmentTH	doc_count	cited_by_count
นรีรัตน์ 	Nareerat 	พินิจธนสาร	Phinitthanasarn	คณะศิลปกรรมศาสตร์	0	0
ศุภกิจ 	Supakit 	พฤกษอรุณ	Prueksaaroon	คณะวิศวกรรมศาสตร์	8	25
วรภัทร 	Worapat 	ดิศบุณยะ	Dissaboonya	คณะศิลปศาสตร์	0	0
ฟ้า 	Fa 	ลิขิตสวัสดิ์	Likitswat	สาขาวิชาภูมิสถาปัตยกรรม คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
นภมณี 	Napamanee 	คอนทอง	Kornthong	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	10	87
ธันยพร 	Tanyaporn 	สุนทรธรรม	Soontornthum	วิทยาลัยสหวิทยาการ	0	0
นุชรี 	Nucharee 	วงศ์สมุท	Wongsamut	วิทยาลัยสหวิทยาการ	0	0
ปัญจพร 	Panjaporn 	วงศ์วิทยากูล	Wongwitthayakool	คณะทันตแพทยศาสตร์	1	0
วุฒิพล 	Wutiphol 	สินธุนาวารัตน์	Sintuvarat	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
ธีรดา 	Theerada 	จันทร์ดี	Chandee	คณะแพทยศาสตร์	2	1
สายฝน 	Saifon 	จาตุรันตบุตร	Chaturantabut	คณะวิทยาศาสตร์และเทคโนโลยี	11	355
อรมณี 	Onmanee 	ประจวบจินดา	Prajuabjinda	คณะแพทยศาสตร์	3	2
สุธาสินี 	Lieutenant 	ศรีนุ่น	Suthasinee Srinoon	คณะพยาบาลศาสตร์	0	0
Walter 	Walter 	Jamieson	Jamieson	หลักสูตร MSI วิทยาลัยนวัตกรรม	0	0
จักรพันธ์ 	Jackrapan 	ชุบไธสง	Chupthaisong	คณะสหเวชศาสตร์	0	0
ยศวีร์ 	Yossawee 	วีระกำแหง	Weerakamhaeng	คณะวิศวกรรมศาสตร์	2	9
ศรุต 	Sarute 	อำมาตย์โยธิน	Ummartyotin	คณะวิทยาศาสตร์และเทคโนโลยี	30	254
ศรีวรรณ 	Sewan 	ธีระมั่นคง	Theeramunkong	คณะเภสัชศาสตร์	8	95
นันทวัฒน์ 	Nanthawat 	วรรณฤทธิ์	Wannarit	คณะวิทยาศาสตร์และเทคโนโลยี	22	124
นวลกมล 	Nuankamol 	อำนวยสิน	Amnuaysin	คณะวิทยาศาสตร์และเทคโนโลยี	2	6
วิลาวรรณ์ 	Wilawan 	เชื้อบุญ	Chuaboon	คณะวิทยาศาสตร์และเทคโนโลยี	3	0
ถิรภาพ 	Tiraphap 	ฟักทอง	Fakthong	คณะเศรษฐศาสตร์	0	0
พรรษา 	Pansa 	รอดอาตม์	Rawd-ard	คณะวารสารศาสตร์และสื่อสารมวลชน	0	0
จุรีมาศ 	Jureemart 	วังคีรี	WangKeeree	คณะวิทยาศาสตร์และเทคโนโลยี	2	6
บุษกร 	Busakorn 	ฮวบแช่ม	Houbcham	คณะศิลปกรรมศาสตร์	0	0
จักรพันธุ์ 	Jakkrapun 	ชวนอาษา	Chuanasa	คณะวิศวกรรมศาสตร์	2	2
นฤมล 	Naruemon 	ปิ่นโต	Pinto	คณะวารสารศาสตร์และสื่อสารมวลชน	0	0
มยุรฉัตร 	Mayurachat 	แก้วมณี	Kaewmanee	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	0	0
ทิพวรรณ 	Tippawan 	พิศวง	Pissawong	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	3	37
ศมานันท์ 	Samanan 	สุดสะอาด	Sudsa-ard	สถาบันภาษา	0	0
อมากร 	Amakorn 	พุ่มมูล	Poommoon	คณะทันตแพทยศาสตร์	0	0
จุฑาศินี 	Juthasinee 	ธัญปราณีตกุล	Thanyapraneedkul	คณะวิทยาศาสตร์และเทคโนโลยี	6	7
จิรพรรณ 	Jiraphan 	นฤภัทร	Naruepatr	คณะสังคมสงเคราะห์ศาสตร์	0	0
วาทินีย์ 	Watinee 	วิชัยยา	Wichaiya	คณะสังคมวิทยาและมานุษยวิทยา	0	0
ณฐินี 	Nathinee 	พงศ์ไพฑูรย์สิน	Phongphaitoonsin	คณะแพทยศาสตร์	0	0
มณีพร 		พิชัยศักดิ์		คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
เอนก 	Anake 	สุวรรณชัยสกุล	Suwanchaisakul	สาขาวิชานวัตกรรมการพัฒนาอสังหาริมทรัพย์ คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
ธนวัฒน์ 	Thanawat 	กิจสุขสันต์	Kitsuksan	คณะสหเวชศาสตร์	0	0
สิรินารถ 	Sirinart 	ชูเมียน	Chomean	คณะสหเวชศาสตร์	7	31
องค์อุมา 	Onguma 	ณ ถลาง	Natalang	คณะสหเวชศาสตร์	6	84
Marcus 	Marcus 	Morwood Sianan	Morwood Sianan	โครงการศิลปศาสตรบัณฑิตฯ(BEC) คณะศิลปศาสตร์	0	0
สิเรมอร 	Siremorn 	อัศวพรหมธาดา	Asvapromtada	คณะรัฐศาสตร์	0	0
พรทิพย์ 	Pornthip 	จอมพุก	Chompook	คณะสาธารณสุขศาสตร์	5	88
ปรียาฉัตร 	Preeyachat 	อุตตมะโยธิน	Uttamayodhin	สถาบันภาษา	0	0
วนิดา 	Wanida 	พันธุ์เเก้ว	Phankaeo	สถาบันภาษา	0	0
จิรประภา 	Jiraprabha 	กิมสุนทร	Kimsunthorn	คณะวิศวกรรมศาสตร์	0	0
รชา 	Racha 	เทพษร	Tepsorn	คณะวิทยาศาสตร์และเทคโนโลยี	1	16
มิ่ง 	Ming 	ปัญหา	Panha	คณะศิลปศาสตร์	0	0
อรอนงค์ 	Ornanong 	ทัศคร	Tusskorn	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	4	35
สุภาวดี 	Suphawadee 	ภาบับภา	Phababpha	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	2	6
ดวงเดือน 	Duangduan 	ไชยเวช	Chaiyaveij	คณะวิทยาศาสตร์และเทคโนโลยี	3	62
จอมใจ 	Jomjai 	ละอองแก้ว	La-Ongkaew	สาขาวิชาสถาปัตยกรรมภายใน คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
วิราพร 	Wiraphorn 	หงษ์เวียงจันทร์	Hongwiangchan	คณะศิลปศาสตร์	0	0
เฉลิมเกียรติ 	Chaloamkiet 	สุขเอียด	Sukiat	คณะศิลปศาสตร์	0	0
กมลวรรณ 	Kamolwan 	ฝ่ายรีย์ โจคัน	Fairee Jocuns	คณะศิลปศาสตร์	0	0
ปรัศนีย์ 	Prasanee 	พันธุ์กสิกร	Pankasikorn	คณะพยาบาลศาสตร์	0	0
พรรัตน์ 	Pornraht 	พงษ์ประเสริฐ	Pongprasert	คณะพาณิชยศาสตร์และการบัญชี	1	0
สุติมา 	Sutima 	สุวรรณกาล	Suwankan	คณะสหเวชศาสตร์	0	0
สุรัตน์ 	Surat 	ทีรฆาภิบาล	Teerakapibal	คณะพาณิชยศาสตร์และการบัญชี	2	0
ปรารถนา 	Prattana 	สิทธิวัฒนาวงศ์	Sittiwattanawong	คณะแพทยศาสตร์	0	0
อานนท์ 	Arnon 	มาเม้า	Mamout	คณะนิติศาสตร์	0	0
ภัทรวัณย์ 	Patharawan 	จงจิตต์	Chongchit	คณะนิติศาสตร์	0	0
ศาสตราชัย 	Sattrachai 	ประสพดี	Prasopdee	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	15	52
นันทพร 	Nantaporn 	วงษ์เชษฐา	Wongchestha	คณะวารสารศาสตร์และสื่อสารมวลชน	0	0
กิตติพงศ์ 	Kittipong 	ไชยนอก	Chainok	คณะวิทยาศาสตร์และเทคโนโลยี	27	42
จุราพร 	Juraporn 	พงศ์เวชรักษ์	Pongwecharak	คณะเภสัชศาสตร์	9	71
สายตุลา 	Saitulaa 	ณ ระนอง	Na Ranong	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
อนุรักษ์ 	Anurak 	อยู่วัง	Yoowang	คณะศิลปศาสตร์	0	0
ทระวิณ 	Trawin 	ชาลีรักษ์ตระกูล	Chaleeraktrakoon	คณะศิลปศาสตร์	0	0
ภูริ 	Puli 	ฟูวงศ์เจริญ	Fuwongcharoen	คณะรัฐศาสตร์	0	0
สมศักดิ์ 	Somsak 	เลิศบรรณพงษ์	Lertbannapong	วิศวกรรมศาสตร์และการจัดการเชิงธุรกิจ(EBM) คณะวิศวกรรมศาสตร์	0	0
ปฏิคม 	Patikom 	ชีวรุโณทัย	Chewarunothai	วิศวกรรมศาสตร์และการจัดการเชิงธุรกิจ(EBM) คณะวิศวกรรมศาสตร์	0	0
อำนวยศักดิ์ 	Ammuaysak 	ทวีลาภ	Thaveelrab	วิศวกรรมศาสตร์และการจัดการเชิงธุรกิจ(EBM) คณะวิศวกรรมศาสตร์	0	0
ศิลปชัย 	Silpachai 	ถิรวิทยาคม	Thirawittayakom	วิศวกรรมศาสตร์และการจัดการเชิงธุรกิจ(EBM) คณะวิศวกรรมศาสตร์	0	0
วิชัย 	Wichai 	สังวรปทานสกุล	SungVoraprathansakul	วิศวกรรมศาสตร์และการจัดการเชิงธุรกิจ(EBM) คณะวิศวกรรมศาสตร์	0	0
พนมกร 	Phanomkorn 	โยทะสอน	Yothasorn	วิทยาลัยสหวิทยาการ	0	0
มานัส 	Manat 	ศรีวณิช	Srivanit	สาขาวิชาการผังเมือง คณะสถาปัตยกรรมศาสตร์และการผังเมือง	2	40
วิญญู 	Winyu 	อาจรักษา	Ardrugsa	สาขาวิชาสถาปัตยกรรม คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
พยัพ 	Payap 	ภักดีเหลา	Pakdeelao	สาขาวิชาสถาปัตยกรรม คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
พัทธมน 	Pattamon 	เสลานนท์	Selanon	สาขาวิชาภูมิสถาปัตยกรรม คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
พิริยะ 	Piriya 	สันพันธารักษ์	Sambandaraksa	สาขาวิชาสถาปัตยกรรม คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
พุฒพัณณิน 	Putpunnin 	คำวชิระพิทักษ์	Khamwachirapithak	สาขาวิชาการผังเมือง คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
รุ่งรัตน์ 	Rungrat 	เต็งเก้าประเสริฐ	Tengkaoprasert	สาขาวิชาสถาปัตยกรรม คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
เชษฐา 	Chetha 	พลายชุม	Plaichoom	สาขาวิชาสถาปัตยกรรม คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
ธฤษวรรณ 	Thrissawan 	ผ่องลำเจียก	Phonglamjiak	สาขาวิชาสถาปัตยกรรมภายใน คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
ศิวาพร 	Siwaporn 	กลิ่นมาลัย	Klinmalai	สาขาวิชาสถาปัตยกรรม คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
ศุภวัจน์ 	Suppawad 	แก้วขาว	Kaewkhow	สาขาวิชาภูมิสถาปัตยกรรม คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
สมรรถพล 	Samustpon 	ตาณพันธุ์	Tanapant	สาขาวิชาสถาปัตยกรรม คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
อลิษา 	Alisa 	สหวัชรินทร์	Sahavacharin	สาขาวิชาภูมิสถาปัตยกรรม คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
พงศกรณ์ 	Pongsagon 	วิจิตเวชไพศาล	Vichitvejpaisal	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
พิมพ์รดาสิริ 	Pimradasiri 	ศรีจิวังษา	Srijiwangsa	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	0	0
ศีตกานต์ 	Sitakan 	นัดพบสุข	Natphopsuk	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	6	63
สุวิทย์ 	Suwit 	ชัยศรี	Chaisri	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	4	4
วสิศ 	Wasit 	ลิ้มประเสริฐ	Limprasert	คณะวิทยาศาสตร์และเทคโนโลยี	7	10
สร้อยสุดา 	Soisuda 	เกสรทอง	Kesornthong	คณะสาธารณสุขศาสตร์	0	0
ปรัชญา 	Prachya 	ปัญญารัตน์	Punyarat	คณะแพทยศาสตร์	0	0
ปณิธาน 	Panitharn 	จันทองจีน	Juntongjin	คณะพาณิชยศาสตร์และการบัญชี	0	0
แพรวา 	Praewa 	สาธุธรรม	Satutum	วิทยาลัยโลกคดีศึกษา	0	0
วัฒนี 	Wattanee 	ศิริทัตสวัสดิ์	Siritatsawas	คณะพาณิชยศาสตร์และการบัญชี	0	0
วิกานดา 	Vikanda 	พรสกุลวานิช	Pornsakulvanich	คณะวารสารศาสตร์และสื่อสารมวลชน	3	56
พรพรรณ 	Pornphan 	วีระปรียากูร	Verapreyagura	วิทยาลัยพัฒนศาสตร์ ป๋วย อึ๊งภากรณ์	0	0
ภาคภูมิ 	Pharkphoom 	ฤกขะเมธ	Rukhamate	คณะรัฐศาสตร์	0	0
วรรณ์กนก 	Wankanok 	พรหมเดชะ	Promdecha	คณะศิลปศาสตร์	0	0
ณัฐพล 	Natthaphon 	ตรีพรชัยศักดิ์	Tripornchaisak	คณะศิลปศาสตร์	0	0
นทีพร 	Natheeporn 	แก้วคง	Keawkhong	คณะศิลปศาสตร์	1	0
ปรีดี 	Preedee 	หงษ์สต้น	Hongsaton	คณะศิลปศาสตร์	0	0
Yoshiki 	Yoshiki 	Hamada	Hamada	ภาควิชาวิศวกรรมและเทคโนโลยีเคมีชีวภาพ สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
ธีรยุทธ 	Teerayut 	โหรานนท์	Horanont	ภาควิชาวิศวกรรมเครื่องกลและระบบการผลิต สถาบันเทคโนโลยีนานาชาติสิรินธร	34	143
พชร 	Phachara 	สายเพ็ชร์	Saiphet	สถาบันภาษา	0	0
สิริภัทรา 	Siripatra 	พัชนี	Patchanee	คณะทันตแพทยศาสตร์	0	0
ปารัณกุล 	Parunkul 	ตั้งสุขฤทัย	Tungsukruthai	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	1	0
ธัญญารัตน์ 	Tunyarat 	วัฒนเศรษฐสิริ	Wattanasatesiri	คณะแพทยศาสตร์	1	0
นิภาพร 	Nipaporn 	เงินยวง	Ngernyuang	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	5	52
อติภัทร 	Atipat 	ยาศิริ	Yasiri	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	2	0
ชวิน 	Chawin 	อุ่นภัทร	Ounpat	คณะนิติศาสตร์	0	0
วรรษมน 	Wassamon 	คุณอมรพงศ์	Kun-amornpong	คณะนิติศาสตร์	0	0
ภัทรพงษ์ 	Phattharaphong 	แสงไกร	Saengkrai	คณะนิติศาสตร์	0	0
ฐิติรัตน์ 	Thitirat 	ทิพย์สัมฤทธิ์กุล	Thipsamritkul	คณะนิติศาสตร์	0	0
นภนต์ 	Naphon 	ภุมมา	Phumma	คณะเศรษฐศาสตร์	1	0
ภัทริน 	Pattarin 	ภิรมย์พานิช	Pirompanich	คณะแพทยศาสตร์	1	0
รัชนีวรรณ 	Ratchaneewan 	วนิชย์ถนอม	Wanichtanom	คณะศิลปศาสตร์	0	0
ฐิติรัตน์ 	Thitirat 	หีบท่าไม้	Heebthamai	คณะทันตแพทยศาสตร์	1	0
กฤษสิทธิ์ 	Kritsasith 	วารินทร์	Warin	คณะทันตแพทยศาสตร์	0	0
ศีลัสยา 	Seelassaya 	ลีลาพงศ์ฤทธิ์	Leelaponglit	คณะทันตแพทยศาสตร์	0	0
อานนท์ชัย 	Arnonchai 	จันทร์สุนทรภาส	Junsuntonpass	คณะทันตแพทยศาสตร์	0	0
วรรธน์วรรณ 	Wattawan 	วงศ์ภัทรวรกุล	Wongpattaraworakul	คณะทันตแพทยศาสตร์	0	0
ชญานิษฐ์ 	Chayanit 	อังคณานุวัฒน์	Angkananuwat	คณะทันตแพทยศาสตร์	0	0
วรลักษณ์ 	Worraluk 	เจริญศรี	Charoensri	คณะสังคมสงเคราะห์ศาสตร์	0	0
อำนาจ 	Amnart 	ตั้งคีรีพิมาน	Tangkiriphimarn	คณะนิติศาสตร์	0	0
สุนิสา 	SUnisa 	ช่อแก้ว	Chorkaew	คณะรัฐศาสตร์	0	0
งามจิต 	Ngamjit 	คงสุผล	Kongsupon	คณะแพทยศาสตร์	0	0
มณฑิรา 	Monthira 	ดวงสาพล	Duangsaphon	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
วรวีร์ 	Worawee 	นาคพนม	Nakpanom	คณะสหเวชศาสตร์	0	0
วิริยา 	Viriya 	พันธ์ขาว	Pankao	คณะแพทยศาสตร์	3	32
หรรษา 	Hansa 	ศรีเลิศชัยพานิช	Srilertchaipanij	สาขาวิชาการออกแบบชุมชนเมือง คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
ไกรยศ 	Kriyot 	สุดสะอาด	Sudsaard	คณะสหเวชศาสตร์	0	0
ปองขวัญ 	Pongkwan 	สวัสดิภักดิ์	Sawasdipakdi	คณะรัฐศาสตร์	0	0
พรรณวดี 	Punwadee 	ประยงค์	Prayong	คณะวารสารศาสตร์และสื่อสารมวลชน	0	0
บุษราพร 	Bussaraporn 	บุพทักษิณ	Bupataksin	คณะศิลปศาสตร์	0	0
วรรณฑณี 	Wantanee 	สิทธิวงษ์	Sittiwong	คณะวิทยาศาสตร์และเทคโนโลยี	4	26
ทศพร 	Tosaporn 	อังสาชน	Angsachon	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
เปรมจิต 	Premjit 	จันทองจีน	Juntongjin	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	4	0
สมพงษ์ 	Sompong 	ทะบันหาร	Tabunhan	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	3	1
พิชญ์วดี 	Pichawadee 	กิตติปัญญางาม	Kittipanya-ngam	คณะพาณิชยศาสตร์และการบัญชี	2	12
วราพร 	Varaphon 	ขันพล	Kanphon	วิทยาลัยสหวิทยาการ	0	0
จารุวรรณ 	Jaruwan 	สกุลคู	Sakulku	คณะศิลปศาสตร์	1	0
สุรศักดิ์ 	Surasak 	บุญญานุกูลกิจ	Boonyanukoolkit	คณะนิติศาสตร์	0	0
พรสวรรค์ 	Pornsawan 	คำทิพย์	Kumtip	คณะพยาบาลศาสตร์	0	0
อนุชาติ 	Anuchat 	พวงสำลี	Poungsomlee	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	1	9
จิราพร 	Jiraporn 	อรุณพานิชเลิศ	Arunpanichlert	คณะวิทยาศาสตร์และเทคโนโลยี	7	82
อัจฉรา 	Achara 	ภูมิเย็น	Phumyen	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	2	3
วาสินี 	Wasinee 	วรรณศิริ	Wannasiri	คณะศิลปศาสตร์	1	11
กฤษฎา 	Kritsada 	ไชยสาร	Chaiyasarn	คณะวิศวกรรมศาสตร์	0	0
สุภัทรา 	Supattra 	ศิลปบรรเลง	Sillapabanleng	คณะสหเวชศาสตร์	0	0
ภรณีย์ 	Pornnee 	พินันโสตติกุล	Pinunsottikul	คณะศิลปศาสตร์	0	0
พัชราภรณ์ 	Patcharaporn 	หนังสือ	Nangsue	คณะศิลปศาสตร์	0	0
วิรัช 	Virach 	ศรเลิศล้ำวาณิช	Sornlertlamvanich	ภาควิชาเทคโนโลยีสารสนเทศ คอมพิวเตอร์และการสื่อสาร สถาบันเทคโนโลยีนานาชาติสิรินธร	37	59
อรลักษณา 	Ornlaksana 	แพรัตกุล	Paeratakul	คณะเภสัชศาสตร์	8	216
อธิษฐาน์ 	Athitha 	คงทรัพย์	Kongsup	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
อดิศร 	Adisorn 	จันทรสุข	Juntrasook	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	5	14
สุรวิทย์ 	Surawit 	อัสสพันธุ์	Assapun	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
เขียนศักดิ์ 	Khiensak 	แสงเกลี้ยง	Saengklieng	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
ภาวิณี 	Pawinee 	เอี่ยมตระกูล	Iamtrakul	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	13	11
สุวดี 	Suwadee 	ทองสุกปลั่ง หรรษาสุขสิน	Thongsukplang Hansasooksin	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
ภูษิต 	Pusit 	เลิศวัฒนารักษ์	Lertwattanaruk	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	7	142
เฉลิมวัฒน์ 	Chalermwat 	ตันตสวัสดิ์	Tantasavasdi	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	1	52
อวิรุทธ์ 	Awiroot 	ศรีสุธาพรรณ	Srisutapan	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
สุปรีดี 	Supreedee 	ฤทธิรงค์	Rittironk	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
พีรดร 	Peeradorn 	แก้วลาย	Kaewlai	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
วิจิตรบุษบา 	Wijitbusaba 	มารมย์	Marome	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	0	0
สุดาภรณ์ 	Sudaporn 	สุดประเสริฐ	Sudprasert	คณะสถาปัตยกรรมศาสตร์และการผังเมือง	3	0
จุฑามาศ 	Juthamas 	ถิระวัฒน์	Thirawat	คณะนิติศาสตร์	0	0
พิมพ์ศิริ 	Pimsiri 	เทเลอร์	Taylor	สถาบันภาษา	0	0
ศิริศิลป์ 	Sirisilp 	กองศิลป์	Kongsilp	คณะวิศวกรรมศาสตร์	2	3
สุภมาศ 	Supamard 	สุชาตานนท์	Sujatanond	คณะวิศวกรรมศาสตร์	4	11
นันทพัทธ์ 	Nanthaphan	ตระกูลไตรพฤกษ์		คณะวิทยาศาสตร์และเทคโนโลยี	0	0
รัตนาวลี 	Ratanawalee 	วิมลมาศ	Wimolmas	สถาบันภาษา	0	0
สัณห์ 	Sun 	โอฬาพิริยกุล	Olapiriyakul	ภาควิชาวิศวกรรมเครื่องกลและระบบการผลิต สถาบันเทคโนโลยีนานาชาติสิรินธร	6	31
เอกวัจน์ 	Ekawat 	เชาว์วิชารัตน์	Chaowicharat	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	5	3
ปาณิศา 	Panisa 	วิชุพงษ์	Vishuphong	วิทยาลัยสหวิทยาการ	0	0
อรณิชา 	Onicha 	เมี่ยงบัว	Meangbua	วิทยาลัยสหวิทยาการ	0	0
ธีรภัทร 	Teeraphat 	รื่นศิริ	Ruensiri	คณะศิลปศาสตร์	0	0
ชลาลัย 	Chalalai 	แต้ศิลปสาธิต	Taesilapasathit	คณะศิลปศาสตร์	0	0
ชานนทร์ 	Chanon 	เตชะสุนทรวัฒน์	Techsunthornwat	คณะเศรษฐศาสตร์	0	0
เสมอกาญจน์ 	Samoekan 	โสภณหิรัญรักษ์	Sophonhiranrak	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	1	0
อัครา 	Akara 	เมธาสุข	Metasuk	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
ปวีณา 	Paveena 	แช่มช้อย	Chamchoy	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
ธีรพัฒน์ 	Teerapat 	ลัดดาวงศ์	Laddawong	คณะสหเวชศาสตร์	1	0
นารเมธ 	Narameth 	นานานุกูล	Nananukul	ภาควิชาวิศวกรรมเครื่องกลและระบบการผลิต สถาบันเทคโนโลยีนานาชาติสิรินธร	4	125
พรชัย 	Bhornchai 	หาระโคตร	Harakotr	คณะวิทยาศาสตร์และเทคโนโลยี	6	35
กิตติ 	Associate 	ศิริพัลลภ	Professor Kitti Siripullop	ภาควิชาการตลาด คณะพาณิชยศาสตร์และการบัญชี	0	0
เพริน 	Pearl 	เภาวิเศษ	Phaovisaid	วิทยาลัยโลกคดีศึกษา	0	0
ประภาศรี 	Prapasri 	กุลาเลิศ	Kulalert	คณะแพทยศาสตร์	1	0
ฉัตรชัย 	Chatchai 	ธรรมวงศ์สกุล	Thamwongskul	คณะแพทยศาสตร์	1	0
วิรัลพัชร 	Viralbajra 	ประเสริฐศักดิ์	Prasertsak	วิทยาลัยสหวิทยาการ	0	0
จำลอง 	Jarmlong 	สุวรรณชาติ	Suwannachat	คณะศิลปกรรมศาสตร์	0	0
บวร 	Borworn 	คูหิรัญ	Khuhirun	คณะวิทยาศาสตร์และเทคโนโลยี	1	1
แพรว 	Praew 	เที่ยงพิมล	Thiengpimol	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
อรรฆวัชร 	Akkawat 	รวมไมตรี	Ruammaitree	คณะวิทยาศาสตร์และเทคโนโลยี	4	16
ตามไท 	Tamthai 	ดิลกวิทยรัตน์	Dilokvitayarat	คณะศิลปศาสตร์	0	0
ธีรยุทธ 	Teerayut 	ตั้งไพฑูรย์	Tangpattoon	คณะแพทยศาสตร์	0	0
วรัญญา 	Waranya 	เลิศไพฑูรย์พันธ์	Lertpaitoonpan	คณะแพทยศาสตร์	0	0
Nguyen 	Nguyen 	Duy Hung	Duy Hung	ภาควิชาเทคโนโลยีการจัดการ สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
วิภาวี 	Wipavee 	พงษ์ปิ่น	Phongpin	คณะสังคมวิทยาและมานุษยวิทยา	0	0
สิทธิชัย 	Sittichai 	เทพไพฑูรย์	Theppaitoon	โครงการปริญญาตรีหลักสูตรนานาชาติ คณะวิทยาศาสตร์และเทคโนโลยี	1	0
ประเสริฐ 	Prasirt 	รุนรา	Runra	คณะศิลปศาสตร์	0	0
กัมพล 	Kamphon 	เเสงเอี้ยม	Saenglam	คณะศิลปกรรมศาสตร์	0	0
รักษวรรณ 	Raksawan 	ดีโนนโพธิ์	Deenonpoe	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	4	39
อารีจรรย์ 	Areechun 	โสตถิพันธุ์	Sotthithnndhu	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	0	0
นิภาภรณ์ 	Nipaporn 	เเสนคุณท้าว	Sankuntaw	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	4	23
หยาดนภา 	Yardnapar 	ผาเจริญ	Parcharoen	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	2	17
ลินดา 	Linda 	เยห์	Yeh	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	0	0
พุทธชาด 	Putthachat 	อังณะกูร	Angnakoon	คณะวิทยาการเรียนรู้และศึกษาศาสตร์	4	1
ธนวัต 	Thanawut 	ลิมป์พาณิชย์กุล	Limpanitgul	คณะพาณิชยศาสตร์และการบัญชี	4	17
ธีระวัฒน์ 	Teerawat 	สิมมาจันทร์	Simmachan	คณะวิทยาศาสตร์และเทคโนโลยี	1	0
แสงวรรณ 	Saengwan 	ตั้งแสงสกุล	Tangsaengsakun	คณะพยาบาลศาสตร์	0	0
กฤติณ 	Krittin 	ศิลานันท์	Silanun	คณะแพทยศาสตร์	0	0
ณิชา 	Nicha 	ใบเจริญ	Baicharoen	คณะศิลปศาสตร์	0	0
ชิราวุฒิ 	Chiravoot 	เพชรเย็น	Pechyen	คณะวิทยาศาสตร์และเทคโนโลยี	47	154
